id,year,institute_type,round_no,quota,pool,institute_short,program_name,program_duration,degree_short,category,opening_rank,closing_rank,is_preparatory
11048,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,GEN,13431,14269,0
11049,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,3292,3618,0
11050,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,6847,7510,0
11051,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,SC,1326,2208,0
11052,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,SC,2023,2023,0
11053,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,ST,899,985,0
11054,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,ST,424,424,1
11055,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,1042,1256,0
11006,2021,IIT,1,AI,Female-Only,IIT-Patna,Electrical and Electronics Engineering,4 Years,B.Tech,ST,876,876,0
11007,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Electrical and Electronics Engineering,4 Years,B.Tech,GEN-EWS,786,896,0
11008,2021,IIT,1,AI,Female-Only,IIT-Patna,Electrical and Electronics Engineering,4 Years,B.Tech,GEN-EWS,1756,2259,0
11009,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Electrical and Electronics Engineering,4 Years,B.Tech,GEN-PWD,167,167,1
11010,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,GEN,7506,9107,0
11011,2021,IIT,1,AI,Female-Only,IIT-Patna,Engineering Physics,4 Years,B.Tech,GEN,17250,18104,0
11012,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,OBC-NCL,3718,4297,0
11013,2021,IIT,1,AI,Female-Only,IIT-Patna,Engineering Physics,4 Years,B.Tech,OBC-NCL,8401,8468,0
11014,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,SC,2203,2463,0
11015,2021,IIT,1,AI,Female-Only,IIT-Patna,Engineering Physics,4 Years,B.Tech,SC,786,786,1
11016,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,ST,259,470,1
11017,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,GEN-EWS,1363,1657,0
11018,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,GEN,3659,4555,0
11019,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,GEN,9005,9591,0
11020,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,OBC-NCL,1493,1919,0
11021,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,OBC-NCL,4836,4843,0
11022,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,SC,812,1087,0
11023,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,SC,2268,2268,0
11024,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,ST,484,640,0
11025,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,ST,957,957,0
11026,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,GEN-EWS,555,712,0
11027,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,GEN-EWS,1418,1418,0
11028,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,GEN,6835,8440,0
11029,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,GEN,16428,16890,0
11030,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,OBC-NCL,2756,3425,0
11031,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,OBC-NCL,6701,7865,0
11032,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,SC,1737,1945,0
11033,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,SC,2960,215,0
11034,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,ST,798,896,0
11035,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,ST,729,729,1
11036,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,GEN-EWS,1249,1316,0
11037,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,GEN-EWS,3215,3215,0
11038,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,GEN,10050,11963,0
11039,2021,IIT,1,AI,Female-Only,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,GEN,20345,20548,0
11040,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,OBC-NCL,4636,4768,0
11041,2021,IIT,1,AI,Female-Only,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,OBC-NCL,8605,8837,0
11042,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,SC,2515,2560,0
11043,2021,IIT,1,AI,Female-Only,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,SC,824,824,1
11044,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,ST,317,330,1
11045,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,GEN-EWS,1723,1874,0
11046,2021,IIT,1,AI,Female-Only,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,GEN-EWS,3781,3781,0
11047,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,GEN,6414,7656,0
11048,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,GEN,13431,14269,0
11049,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,3292,3618,0
11050,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,6847,7510,0
11051,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,SC,1326,2208,0
11052,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,SC,2023,2023,0
11053,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,ST,899,985,0
11054,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,ST,424,424,1
11055,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,1042,1256,0
11006,2021,IIT,1,AI,Female-Only,IIT-Patna,Electrical and Electronics Engineering,4 Years,B.Tech,ST,876,876,0
11007,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Electrical and Electronics Engineering,4 Years,B.Tech,GEN-EWS,786,896,0
11008,2021,IIT,1,AI,Female-Only,IIT-Patna,Electrical and Electronics Engineering,4 Years,B.Tech,GEN-EWS,1756,2259,0
11009,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Electrical and Electronics Engineering,4 Years,B.Tech,GEN-PWD,167,167,1
11010,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,GEN,7506,9107,0
11011,2021,IIT,1,AI,Female-Only,IIT-Patna,Engineering Physics,4 Years,B.Tech,GEN,17250,18104,0
11012,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,OBC-NCL,3718,4297,0
11013,2021,IIT,1,AI,Female-Only,IIT-Patna,Engineering Physics,4 Years,B.Tech,OBC-NCL,8401,8468,0
11014,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,SC,2203,2463,0
11015,2021,IIT,1,AI,Female-Only,IIT-Patna,Engineering Physics,4 Years,B.Tech,SC,786,786,1
11016,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,ST,259,470,1
11017,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,GEN-EWS,1363,1657,0
11018,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,GEN,3659,4555,0
11019,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,GEN,9005,9591,0
11020,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,OBC-NCL,1493,1919,0
11021,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,OBC-NCL,4836,4843,0
11022,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,SC,812,1087,0
11023,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,SC,2268,2268,0
11024,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,ST,484,640,0
11025,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,ST,957,957,0
11026,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,GEN-EWS,555,712,0
11027,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,GEN-EWS,1418,1418,0
11028,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,GEN,6835,8440,0
11029,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,GEN,16428,16890,0
11030,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,OBC-NCL,2756,3425,0
11031,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,OBC-NCL,6701,7865,0
11032,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,SC,1737,1945,0
11033,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,SC,2960,215,0
11034,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,ST,798,896,0
11035,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,ST,729,729,1
11036,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,GEN-EWS,1249,1316,0
11037,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,GEN-EWS,3215,3215,0
11038,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,GEN,10050,11963,0
11039,2021,IIT,1,AI,Female-Only,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,GEN,20345,20548,0
11040,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,OBC-NCL,4636,4768,0
11041,2021,IIT,1,AI,Female-Only,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,OBC-NCL,8605,8837,0
11042,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,SC,2515,2560,0
11043,2021,IIT,1,AI,Female-Only,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,SC,824,824,1
11044,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,ST,317,330,1
11045,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,GEN-EWS,1723,1874,0
11046,2021,IIT,1,AI,Female-Only,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,GEN-EWS,3781,3781,0
11047,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,GEN,6414,7656,0
11048,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,GEN,13431,14269,0
11049,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,3292,3618,0
11050,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,6847,7510,0
11051,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,SC,1326,2208,0
11052,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,SC,2023,2023,0
11053,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,ST,899,985,0
11054,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,ST,424,424,1
11055,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,1042,1256,0
11006,2021,IIT,1,AI,Female-Only,IIT-Patna,Electrical and Electronics Engineering,4 Years,B.Tech,ST,876,876,0
11007,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Electrical and Electronics Engineering,4 Years,B.Tech,GEN-EWS,786,896,0
11008,2021,IIT,1,AI,Female-Only,IIT-Patna,Electrical and Electronics Engineering,4 Years,B.Tech,GEN-EWS,1756,2259,0
11009,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Electrical and Electronics Engineering,4 Years,B.Tech,GEN-PWD,167,167,1
11010,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,GEN,7506,9107,0
11011,2021,IIT,1,AI,Female-Only,IIT-Patna,Engineering Physics,4 Years,B.Tech,GEN,17250,18104,0
11012,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,OBC-NCL,3718,4297,0
11013,2021,IIT,1,AI,Female-Only,IIT-Patna,Engineering Physics,4 Years,B.Tech,OBC-NCL,8401,8468,0
11014,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,SC,2203,2463,0
11015,2021,IIT,1,AI,Female-Only,IIT-Patna,Engineering Physics,4 Years,B.Tech,SC,786,786,1
11016,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,ST,259,470,1
11017,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Engineering Physics,4 Years,B.Tech,GEN-EWS,1363,1657,0
11018,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,GEN,3659,4555,0
11019,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,GEN,9005,9591,0
11020,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,OBC-NCL,1493,1919,0
11021,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,OBC-NCL,4836,4843,0
11022,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,SC,812,1087,0
11023,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,SC,2268,2268,0
11024,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,ST,484,640,0
11025,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,ST,957,957,0
11026,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mathematics and Computing,4 Years,BSc,GEN-EWS,555,712,0
11027,2021,IIT,1,AI,Female-Only,IIT-Patna,Mathematics and Computing,4 Years,BSc,GEN-EWS,1418,1418,0
11028,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,GEN,6835,8440,0
11029,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,GEN,16428,16890,0
11030,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,OBC-NCL,2756,3425,0
11031,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,OBC-NCL,6701,7865,0
11032,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,SC,1737,1945,0
11033,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,SC,2960,215,0
11034,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,ST,798,896,0
11035,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,ST,729,729,1
11036,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,GEN-EWS,1249,1316,0
11037,2021,IIT,1,AI,Female-Only,IIT-Patna,Mechanical Engineering,4 Years,B.Tech,GEN-EWS,3215,3215,0
11038,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,GEN,10050,11963,0
11039,2021,IIT,1,AI,Female-Only,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,GEN,20345,20548,0
11040,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,OBC-NCL,4636,4768,0
11041,2021,IIT,1,AI,Female-Only,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,OBC-NCL,8605,8837,0
11042,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,SC,2515,2560,0
11043,2021,IIT,1,AI,Female-Only,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,SC,824,824,1
11044,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,ST,317,330,1
11045,2021,IIT,1,AI,Gender-Neutral,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,GEN-EWS,1723,1874,0
11046,2021,IIT,1,AI,Female-Only,IIT-Patna,Metallurgical and Materials Engineering,4 Years,B.Tech,GEN-EWS,3781,3781,0
11047,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,GEN,6414,7656,0
11048,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,GEN,13431,14269,0
11049,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,3292,3618,0
11050,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,6847,7510,0
11051,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,SC,1326,2208,0
11052,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,SC,2023,2023,0
11053,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,ST,899,985,0
11054,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,ST,424,424,1
11055,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,1042,1256,0
11056,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,3392,3392,0
11057,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Civil Engineering,4 Years,B.Tech,GEN,6907,8495,0
11058,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Civil Engineering,4 Years,B.Tech,GEN,15016,16636,0
11059,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Civil Engineering,4 Years,B.Tech,OBC-NCL,3047,3722,0
11060,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Civil Engineering,4 Years,B.Tech,OBC-NCL,7068,7204,0
11061,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Civil Engineering,4 Years,B.Tech,SC,1841,1933,0
11062,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Civil Engineering,4 Years,B.Tech,SC,3073,3073,0
11063,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Civil Engineering,4 Years,B.Tech,ST,613,621,0
11064,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Civil Engineering,4 Years,B.Tech,ST,269,269,1
11065,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Civil Engineering,4 Years,B.Tech,GEN-EWS,1298,1412,0
11066,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Civil Engineering,4 Years,B.Tech,GEN-EWS,3354,3354,0
11067,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Computer Science and Engineering,4 Years,B.Tech,GEN,1230,1416,0
11068,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Computer Science and Engineering,4 Years,B.Tech,GEN,2172,3260,0
11069,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL,467,671,0
11070,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL,1520,1578,0
11071,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Computer Science and Engineering,4 Years,B.Tech,SC,325,424,0
11072,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Computer Science and Engineering,4 Years,B.Tech,SC,786,786,0
11073,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Computer Science and Engineering,4 Years,B.Tech,ST,192,260,0
11074,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Computer Science and Engineering,4 Years,B.Tech,ST,287,287,0
11075,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Computer Science and Engineering,4 Years,B.Tech,GEN-EWS,135,193,0
11076,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Computer Science and Engineering,4 Years,B.Tech,GEN-EWS,469,469,0
11077,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Computer Science and Engineering,4 Years,B.Tech,GEN-PWD,77,77,0
11078,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Computer Science and Engineering,4 Years,B.Tech,GEN-PWD,50,50,1
11079,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Electrical Engineering,4 Years,B.Tech,GEN,1645,3558,0
11080,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Electrical Engineering,4 Years,B.Tech,GEN,6230,7520,0
11081,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Electrical Engineering,4 Years,B.Tech,OBC-NCL,1212,1989,0
11082,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Electrical Engineering,4 Years,B.Tech,OBC-NCL,4991,5112,0
11083,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Electrical Engineering,4 Years,B.Tech,SC,1019,1181,0
11084,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Electrical Engineering,4 Years,B.Tech,SC,1934,1934,0
11085,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Electrical Engineering,4 Years,B.Tech,ST,414,544,0
11086,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Electrical Engineering,4 Years,B.Tech,ST,807,807,0
11087,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Electrical Engineering,4 Years,B.Tech,GEN-EWS,537,651,0
11088,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Electrical Engineering,4 Years,B.Tech,GEN-EWS,1876,1876,0
11089,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Materials Engineering,4 Years,B.Tech,GEN,6921,9076,0
11090,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Materials Engineering,4 Years,B.Tech,GEN,14494,17144,0
11091,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Materials Engineering,4 Years,B.Tech,OBC-NCL,4254,4529,0
11092,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Materials Engineering,4 Years,B.Tech,OBC-NCL,8094,8386,0
11093,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Materials Engineering,4 Years,B.Tech,SC,2322,2516,0
11094,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Materials Engineering,4 Years,B.Tech,SC,935,935,1
11095,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Materials Engineering,4 Years,B.Tech,ST,350,455,1
11096,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Materials Engineering,4 Years,B.Tech,ST,1111,1111,1
11097,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Materials Engineering,4 Years,B.Tech,GEN-EWS,1448,1734,0
11098,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Materials Engineering,4 Years,B.Tech,GEN-EWS,3837,3837,0
11099,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Mechanical Engineering,4 Years,B.Tech,GEN,4377,5840,0
11100,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Mechanical Engineering,4 Years,B.Tech,GEN,9402,13920,0
11101,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Mechanical Engineering,4 Years,B.Tech,OBC-NCL,2524,2889,0
11102,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Mechanical Engineering,4 Years,B.Tech,OBC-NCL,5975,6247,0
11103,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Mechanical Engineering,4 Years,B.Tech,SC,1439,1637,0
11104,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Mechanical Engineering,4 Years,B.Tech,SC,2563,2563,0
11105,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Mechanical Engineering,4 Years,B.Tech,ST,838,845,0
11056,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,3392,3392,0
11057,2021,IIT,1,AI,Gender-Neutral,IIT-Gandhinagar,Civil Engineering,4 Years,B.Tech,GEN,6907,8495,0
11058,2021,IIT,1,AI,Female-Only,IIT-Gandhinagar,Civil Engineering,4 Years,B.Tech,GEN,15016,16636,0
